Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,date,Return,Amihud_daily,Amihud_30d
2013-04-11,166.48159,188.7,110.20003,124.9,118645.42546,18855846.8137,158.9260331,2013-04-11,-0.24303030303030304,1.2888856460889664e-08,1.1354152590032666e-08
2013-04-12,124.9,140.0,54.25,117.0,556289.096673,47600783.2955,85.5684276038,2013-04-12,-0.06325060048038433,1.3287722617447728e-09,1.0536837290995586e-08
2013-04-13,117.0,130.0,85.5,93.0,238226.323212,26254439.2166,110.207968887,2013-04-13,-0.20512820512820518,7.813086519803018e-09,1.0696084485291606e-08
2013-04-14,93.0,109.998,84.43689,89.99999,166267.462723,16195892.5556,97.4086708868,2013-04-14,-0.032258172043010735,1.9917501880349862e-09,1.0599325534872187e-08
2013-04-15,90.0,102.0,71.51,82.38601,236632.258143,20602989.3095,87.0675429935,2013-04-15,-0.08459978717775407,4.106189927436659e-09,1.0689517602025478e-08
2013-04-16,82.5,84.5,50.01,68.35568,572185.685178,37382133.2867,65.3321714524,2013-04-16,-0.1702999089287125,4.55564982401105e-09,1.0411085487466444e-08
2013-04-17,68.49,98.77799,63.3,93.07,327596.54575,27933826.1415,85.2689886503,2013-04-17,0.36155473839189356,1.2943258705786398e-08,9.91771373940433e-09
2013-04-18,93.07,112.99999,86.0,109.01,172934.671706,16840477.5848,97.3805739402,2013-04-18,0.1712689373589773,1.0170076026440155e-08,9.468918623046186e-09
2013-04-19,109.15263,136.4321,105.54,118.48,257118.557358,30707765.3549,119.430373562,2013-04-19,0.08687276396660848,2.8290161450236006e-09,9.041282078009303e-09
2013-04-20,118.48001,132.0,115.0,126.61552,74351.505014,9221372.14342,124.0240146,2013-04-20,0.06866576637407151,7.446371896298388e-09,8.784302181287975e-09
2013-04-21,126.61553,130.49979,110.0,119.2,99128.5567737,12043904.1015,121.497825586,2013-04-21,-0.05856722777744783,4.862810869621056e-09,8.856743722163536e-09
2013-04-22,118.5,127.39999,118.5,127.39999,59118.3483972,7285334.38526,123.233050022,2013-04-22,0.06879186241610746,9.44251269444682e-09,8.892442947766468e-09
2013-04-23,127.39999,144.019,124.97,143.475,116098.208046,15630270.3866,134.629729861,2013-04-23,0.1261774824315134,8.07263593723156e-09,7.882257321652922e-09
2013-04-24,143.476,166.43438,140.96635,154.2,225857.243784,34345816.9795,152.068697927,2013-04-24,0.07475169890224764,2.1764425911564342e-09,7.789433495866845e-09
2013-04-25,154.9,162.0,120.089,141.71002,187632.736632,26844741.7371,143.070672096,2013-04-25,-0.08099857328145266,3.0172975428372594e-09,7.382922896455933e-09
2013-04-26,141.71001,144.987,121.45164,136.90001,128988.666638,17058551.4279,132.24845153,2013-04-26,-0.033942624522951714,1.989771796650745e-09,6.7269809081063156e-09
2013-04-27,136.89,139.88,122.71,128.00011,59870.7915156,7853806.4907,131.179266081,2013-04-27,-0.06501022169392101,8.277543095937257e-09,6.919103027077207e-09
2013-04-28,128.00011,136.68,127.5,134.44444,27503.1118092,3662548.48225,133.168512263,2013-04-28,0.05034628485866133,1.3746243934423574e-08,7.150962875123743e-09
2013-04-29,134.4,149.08,133.0,143.99991,70186.3332034,9983975.07711,142.249560868,2013-04-29,0.07107374615119832,7.118782409037384e-09,7.206169107693203e-09
2013-04-30,143.80001,146.93,134.0,139.2269,65198.5771434,9119200.98952,139.868098187,2013-04-30,-0.033145923493979934,3.6347398782055583e-09,7.171994303229828e-09
2013-05-01,139.00004,140.06,104.0,116.37999,179988.852961,21787942.859,121.051623479,2013-05-01,-0.16409838903257912,7.531614622570692e-09,6.989010943038004e-09
2013-05-02,116.37999,126.9,91.11,106.25,234129.171815,24932099.5273,106.488650407,2013-05-02,-0.0870423687096038,3.4911768507218844e-09,6.592960737649804e-09
2013-05-03,106.5,109.0,79.0,98.1,246411.174125,22496255.3326,91.2955973381,2013-05-03,-0.07670588235294118,3.4097178049799414e-09,6.460265092107953e-09
2013-05-04,98.10246,116.3,92.0,112.9,132582.589109,14143158.9817,106.674330896,2013-05-04,0.15086646279306848,1.0667097993332068e-08,6.7545240347080795e-09
2013-05-05,112.9,118.85,107.0,115.98,84177.8425556,9553872.25689,113.496283189,2013-05-05,0.027280779450841397,2.8554683082733514e-09,6.579986243857346e-09
2013-05-06,115.9372,124.9,106.01,112.25,150048.99059,17604384.7154,117.324246209,2013-05-06,-0.032160717365062985,1.8268583585843457e-09,6.613151604720547e-09
2013-05-07,112.245,114.0,97.52,109.60013,139626.72486,14898971.6737,106.705730502,2013-05-07,-0.02360685968819609,1.584462351174709e-09,6.177009735804252e-09
2013-05-08,109.69773,116.777,109.5,113.2,61680.3247035,6990518.95761,113.334665328,2013-05-08,0.03284549023801353,4.698576806269492e-09,6.083770517740735e-09
2013-05-09,113.48999,113.71852,108.8,112.799,26894.4582044,3003068.41066,111.661234736,2013-05-09,-0.00354240282685514,1.1795944488912283e-09,5.79019195851833e-09
2013-05-10,112.799,122.5,111.54,117.7,77443.6726805,9140709.08396,118.030418336,2013-05-10,0.04344896674615906,4.753347508061792e-09,5.680324125262529e-09
2013-05-11,117.59001,118.74,113.0,115.64,28023.4740086,3238018.29287,115.546641072,2013-05-11,-0.017502124044180167,5.4051961604785295e-09,5.43086878191549e-09
2013-05-12,115.65,117.47,112.4,114.82002,20575.1868152,2357929.41077,114.600631914,2013-05-12,-0.007090799031477024,3.0072142953429083e-09,5.486816849702095e-09
2013-05-13,114.82,118.88,114.5002,117.97968,26134.0109218,3058207.49451,117.020211848,2013-05-13,0.02751837179613803,8.998202981824537e-09,5.5263207317694784e-09
2013-05-14,117.97968,119.80002,109.42198,111.4,87726.0930121,10075279.7325,114.849292686,2013-05-14,-0.05576960371480921,5.535290850030919e-09,5.64443875383601e-09
2013-05-15,111.29998,116.44,103.01847,114.22,117898.23045,12997994.7973,110.24758173,2013-05-15,0.025314183123877898,1.947545257452809e-09,5.572483931503215e-09
2013-05-16,114.22,118.96999,112.1,118.21,45071.6821968,5202992.37289,115.438166922,2013-05-16,0.03493258623708617,6.713941465511486e-09,5.644426986219896e-09
2013-05-17,118.21,125.5555,116.5712,123.49997,79063.3251488,9600699.71053,121.430507665,2013-05-17,0.0447506133152864,4.661182483002166e-09,5.368357778793755e-09
2013-05-18,123.5,125.31189,122.25,123.211,22615.7190593,2800255.89297,123.819007728,2013-05-18,-0.0023398386250620407,8.355802878358975e-10,5.05720792084028e-09
2013-05-19,123.25,124.50101,119.5,122.5,20478.4321629,2495650.34122,121.86725631,2013-05-19,-0.005770588664973042,2.312258480149141e-09,5.039982665344464e-09
2013-05-20,122.5,123.69,120.1,122.02,17238.1178932,2108418.93714,122.311435053,2013-05-20,-0.003918367346938845,1.8584386992150522e-09,4.853718225441686e-09
2013-05-21,121.99999,123.08085,121.1,122.89001,13313.6735112,1628026.66792,122.28230372,2013-05-21,0.007130060645795799,4.379572390485047e-09,4.837610276137153e-09
2013-05-22,122.89001,124.5,122.0,123.8,18198.480632,2238395.81067,122.999048983,2013-05-22,0.007404914362038051,3.3081344803900437e-09,4.63313100233526e-09
2013-05-23,123.80001,126.93446,123.0,126.3,22045.4981967,2762861.55498,125.325430631,2013-05-23,0.020193861066235774,7.309038351862678e-09,4.607677749489631e-09
2013-05-24,126.3,133.98,125.35502,133.1,48649.9879005,6317090.66174,129.84773346,2013-05-24,0.05384006334125102,8.522920791265189e-09,4.819227022826589e-09
2013-05-25,133.4,133.5,128.2,131.986,16816.5773345,2200845.28886,130.873556794,2013-05-25,-0.008369646882043558,3.8029237786082134e-09,4.845414564018955e-09
2013-05-26,131.986,136.0,130.61,133.5,23327.2141708,3126240.29398,134.016872786,2013-05-26,0.01147091358174368,3.669236048115841e-09,4.901396705734458e-09
2013-05-27,133.5,135.47,124.0,129.76999,46796.5852778,6052716.47032,129.340985766,2013-05-27,-0.027940149812734072,4.616133920982575e-09,4.779349733235968e-09
2013-05-28,129.76994,130.62998,125.4,128.99996,22748.6980331,2911329.39224,127.97784682,2013-05-28,-0.0059338064216543085,2.03817762341512e-09,4.389080856202354e-09
2013-05-29,128.99901,132.71988,127.6,132.25,19177.3106541,2500237.39469,130.374766294,2013-05-29,0.025194116339261052,1.0076689674655805e-08,4.487677765056301e-09
2013-05-30,132.25,132.4,126.5,128.79901,24566.4530721,3179031.5989,129.405396439,2013-05-30,-0.026094442344045343,8.208299141497829e-09,4.640129740499376e-09
2013-05-31,128.8,130.0,126.33,128.81505,16466.870873,2110227.33802,128.149868563,2013-05-31,0.00012453511870935685,5.901502481064746e-11,4.391043087240708e-09
2013-06-01,128.82506,129.78999,127.10001,129.3,6309.9210657,810240.475828,128.407386937,2013-06-01,0.0037646998545588506,4.646398158166108e-09,4.429550464155516e-09
2013-06-02,129.2981,130.1,115.0,122.5,101114.737784,12332357.6244,121.96399748,2013-06-02,-0.052590873936581684,4.264462281934544e-09,4.458041946720669e-09
2013-06-03,122.49962,122.78483,115.111,120.73716,28795.289136,3426873.39705,119.008125977,2013-06-03,-0.014390530612244823,4.199317846008788e-09,4.242449275143226e-09
2013-06-04,121.21357,123.99,118.78525,121.39997,21749.7255258,2633256.93828,121.070812372,2013-06-04,0.00548969347962136,2.0847542067836106e-09,4.216758805093568e-09
2013-06-05,121.39997,123.5,119.5,121.90001,16591.6907147,2015275.84384,121.462958688,2013-06-05,0.00411894665212853,2.0438624641478846e-09,4.2239922752790195e-09
2013-06-06,121.9,123.29999,117.0,118.9699,21921.9696742,2623564.81929,119.677422161,2013-06-06,-0.02403699556710459,9.161959861014443e-09,4.476575525607011e-09
2013-06-07,118.02768,119.13333,106.15,111.0,65643.2840508,7357062.31784,112.076390208,2013-06-07,-0.0669908943354579,9.105658133819659e-09,4.62347823652535e-09
2013-06-08,112.12,113.1862,107.0,107.89242,17113.5736341,1862090.61032,108.807818293,2013-06-08,-0.027996216216216174,1.5034830239225054e-08,5.085319429536478e-09
2013-06-09,107.89611,108.99,88.0,100.43743,149250.916236,14628128.8882,98.0103121445,2013-06-09,-0.06909651298951303,4.7235373380699955e-09,5.084325757203417e-09
2013-06-10,101.0,110.63051,95.0,106.35001,64125.6135396,6764668.73317,105.490900746,2013-06-10,0.05886829242843028,8.702317105311369e-09,5.1942297886978455e-09
2013-06-11,106.10002,109.6,103.23021,109.0,15933.447651,1704624.51586,106.984034667,2013-06-11,0.02491762812246101,1.4617663826036095e-08,5.5812447730542854e-09
2013-06-12,109.0,112.25,106.0,108.77592,17540.5363913,1916593.98776,109.266555195,2013-06-12,-0.0020557798165137253,1.0726214470266588e-09,5.317058721894355e-09
2013-06-13,109.14444,110.3,100.3,103.949,30276.6627078,3186391.5754,105.24249671,2013-06-13,-0.04437489473773237,1.3926378377447794e-08,5.596761639474918e-09
2013-06-14,103.94895,104.7,97.1,100.0,35923.5252383,3615245.12181,100.637259229,2013-06-14,-0.03798978345150028,1.050821788606146e-08,5.882117393761873e-09
2013-06-15,99.99999,103.7,97.5,99.8,22476.8411853,2257850.7937,100.452317792,2013-06-15,-0.0020000000000000018,8.857981251819341e-10,5.687845949084221e-09
2013-06-16,99.79,101.7499,98.90017,99.9,8619.5818222,861313.230494,99.9251759843,2013-06-16,0.0010020040080160886,1.1633444983091649e-09,5.5712513495944555e-09
2013-06-17,99.9,102.4,98.9,101.95,15024.7730098,1516435.36013,100.929002997,2013-06-17,0.020520520520520558,1.3532077304476327e-08,5.994467916815803e-09
2013-06-18,101.95,113.3,101.03311,107.34998,60446.3058748,6491826.46663,107.398233402,2013-06-18,0.052966944580676856,8.159020400952393e-09,6.189359980842578e-09
2013-06-19,107.05,110.9863,104.6603,108.251,17420.995307,1879212.3172,107.870548386,2013-06-19,0.008393294530655737,4.466389696275314e-09,6.276291680744587e-09
2013-06-20,108.25,114.48,107.12222,111.29,42909.5304655,4774161.10478,111.261089389,2013-06-20,0.028073643661490344,5.880330186885057e-09,6.326316940624587e-09
2013-06-21,111.09999,115.005,107.56,109.5,37916.6133162,4221551.73966,111.337784956,2013-06-21,-0.016084104591607584,3.809998214756686e-09,6.343045731770142e-09
2013-06-22,108.9,109.95653,107.5111,108.2,7196.64828927,781056.973323,108.530657874,2013-06-22,-0.01187214611872145,1.5200102584337104e-08,6.606081206185955e-09
2013-06-23,108.00003,109.0,106.19675,107.90001,10974.2121545,1179572.74491,107.485870356,2013-06-23,-0.0027725508317930636,2.350470408677174e-09,6.400332860099689e-09
2013-06-24,107.60002,108.334,100.761,102.09,28755.7205773,2970209.43302,103.291079945,2013-06-24,-0.05384624153417583,1.8128769283257898e-08,6.877861043588011e-09
2013-06-25,102.97996,109.98,100.0,103.32933,93495.8671821,9737161.74024,104.145370632,2013-06-25,0.012139582721128361,1.2467270283659832e-09,6.797110742929683e-09
2013-06-26,103.84,105.4899,101.8322,104.0,13074.0091946,1361155.00788,104.111522917,2013-06-26,0.006490606297360202,4.7684549223158104e-09,6.802188109640791e-09
2013-06-27,103.99999,104.0,100.055,101.73678,14516.4612223,1481838.89039,102.079898654,2013-06-27,-0.021761730769230825,1.4685625347235576e-08,7.223769700434806e-09
2013-06-28,101.60626,101.78799,92.25,94.66,47455.0882822,4594020.57381,96.8077552924,2013-06-28,-0.0695597010245459,1.5141356009831128e-08,7.392591911607316e-09
2013-06-29,94.7,100.4398,93.0,94.999,25419.6260458,2457873.24169,96.6919512216,2013-06-29,0.0035812381153601525,1.457047521660532e-09,7.167550190946074e-09
2013-06-30,94.999,98.12228,93.85,97.51,8488.31723474,822038.903664,96.8435652122,2013-06-30,0.026431857177444007,3.215402222404763e-08,8.237383764253972e-09
2013-07-01,97.50888,98.1801,86.011,88.05,52796.1989522,4817325.35564,91.2437912434,2013-07-01,-0.09701569069839,2.013891185174083e-08,8.753800887373129e-09
2013-07-02,88.04,92.57,87.51,90.40502,27396.3824307,2466507.42802,90.0304058123,2013-07-02,0.026746394094264492,1.084383277764352e-08,8.973113237230096e-09
2013-07-03,90.04007,91.2,76.0,78.89,73017.0637195,6073317.69222,83.1766902536,2013-07-03,-0.1273714667614696,2.097230430159024e-08,9.532212785749477e-09
2013-07-04,78.20001,84.27001,72.0,80.03565,63440.3708425,4966499.63946,78.2861066779,2013-07-04,0.014522119406769063,2.9240149926494366e-09,9.560188145278338e-09
2013-07-05,80.04214,80.60299,65.42448,68.50001,90767.5308438,6454413.41827,71.1092761725,2013-07-05,-0.1441312715021369,2.2330653796386182e-08,1.0236414523019614e-08
2013-07-06,68.88997,74.99997,66.8119,69.655,40793.4213842,2866037.14961,70.257336903,2013-07-06,0.016861165421727664,5.883093812661175e-09,1.0127118988074506e-08
2013-07-07,69.66206,77.0,66.60001,76.5,42847.0181781,3032307.78925,70.7705674324,2013-07-07,0.09827004522288418,3.2407674963361795e-08,1.0903852882392578e-08
2013-07-08,76.5,80.0,72.46,76.00003,58514.6413502,4503253.4524,76.959430127,2013-07-08,-0.006535555555555628,1.4512964070615472e-09,1.045106842132046e-08
2013-07-09,76.00101,78.3,72.51,76.7,32217.3970974,2437106.04441,75.6456530936,2013-07-09,0.009210127943370727,3.7791248208078734e-09,1.041958800407839e-08
2013-07-10,76.7,89.84,75.53,88.0,59672.7081738,4916740.89014,82.3951357432,2013-07-10,0.1473272490221642,2.996441185615726e-08,1.1128324495773252e-08
2013-07-11,87.94636,90.7,85.00001,88.97901,35244.0091199,3084484.63546,87.5179842613,2013-07-11,0.011125113636363704,3.606798201704959e-09,1.0761295641628881e-08
2013-07-12,88.97901,104.17188,88.0,93.98994,101213.4532,9759561.48372,96.4255360839,2013-07-12,0.05631586595535287,5.77032749363727e-09,1.0917885843182567e-08
2013-07-13,93.98994,98.32,87.76404,98.32,34261.1517546,3186590.73758,93.0088620604,2013-07-13,0.046069398490944824,1.4457268687704595e-08,1.0935582186857794e-08
2013-07-14,98.32,99.0,92.86,94.41986,12218.467306,1171458.48446,95.8760583571,2013-07-14,-0.03966781936533759,3.3861907947700784e-08,1.171403852224577e-08
2013-07-15,94.33999,101.94,93.11,98.89028,34121.7421857,3366165.01947,98.651616355,2013-07-15,0.04734618331355289,1.4065318556785285e-08,1.2153355869965885e-08
2013-07-16,98.89999,100.7319,96.0,97.1,15900.4262777,1560692.6967,98.1541418729,2013-07-16,-0.0181037003839003,1.1599785417193014e-08,1.250123723392868e-08
2013-07-17,96.97,100.0,96.18,98.50001,16680.4243581,1642097.59691,98.4445935943,2013-07-17,0.014418228630278085,8.780372529263446e-09,1.2342847074754917e-08
2013-07-18,98.50002,98.8,86.2,90.06889,58919.2520399,5358091.04849,90.9395632663,2013-07-18,-0.0855951182136937,1.597492790605263e-08,1.2603377324924924e-08
2013-07-19,90.08,95.2001,87.6,92.0,26957.5473268,2474448.15125,91.7905520578,2013-07-19,0.021440366368454145,8.664706252835914e-09,1.274332121014361e-08
2013-07-20,92.0,93.10072,89.27,89.82138,9066.00458489,829452.961392,91.490463481,2013-07-20,-0.02368065217391302,2.8549722860922463e-08,1.3498967632611525e-08
2013-07-21,89.94998,92.0,88.0,91.998,8614.05186903,769333.681577,89.3114753979,2013-07-21,0.024232760618908333,3.1498374761436935e-08,1.4421913517500866e-08
2013-07-22,91.98,92.0,89.8,91.601,8215.90226022,751344.121113,91.4499828888,2013-07-22,-0.00431531120241746,5.743455070926747e-09,1.410669193372052e-08
2013-07-23,91.601,97.13124,91.60001,95.55851,23790.4206968,2251574.54915,94.6420653022,2013-07-23,0.04320378598486907,1.918825472653308e-08,1.4667951410982385e-08
2013-07-24,95.61155,95.99,92.3,95.08999,13827.2039573,1304035.34497,94.3094026096,2013-07-24,-0.004902964686242961,3.759840333434947e-09,1.4188987112654952e-08
2013-07-25,95.09,97.4767,93.57,96.95,21666.3701653,2086771.4617,96.3138470259,2013-07-25,0.01956052366815908,9.373582122991077e-09,1.4459882282475789e-08
2013-07-26,96.99997,97.476,96.0,96.02015,10435.7959886,1004832.5759,96.2871042134,2013-07-26,-0.009591026302217642,9.5448998492383e-09,1.4619097113373206e-08
2013-07-27,96.02015,97.0,93.0,94.4,14637.4790579,1383243.82094,94.5001400492,2013-07-27,-0.016873020923212412,1.2198153837944598e-08,1.453618139639684e-08
2013-07-28,94.2,100.5771,94.0,98.78002,42022.3744009,4137932.55532,98.4697465174,2013-07-28,0.04639851694915231,1.1212970808211774e-08,1.4405235223009527e-08
2013-07-29,98.78009,102.85,98.45,101.484,23930.0236351,2412405.73711,100.810838046,2013-07-29,0.027373754328051447,1.1347077279315585e-08,1.473490288159803e-08
2013-07-30,101.21001,107.99,100.47,107.96,26911.7736967,2793637.0165,103.807242435,2013-07-30,0.06381301485948532,2.2842271376913982e-08,1.4424511186693575e-08
2013-07-31,107.26367,111.65202,103.55,106.21188,44785.5950854,4838033.79846,108.026560532,2013-07-31,-0.01619229344201556,3.346874808350811e-09,1.3864776618580573e-08
2013-08-01,106.22691,108.0,103.0,104.0,13994.4918679,1473502.39842,105.291597031,2013-08-01,-0.02082516569709525,1.4133106073953837e-08,1.3974419061790917e-08
2013-08-02,104.62049,108.0,101.21111,104.50102,26584.84983,2793208.55865,105.067682402,2013-08-02,0.004817499999999919,1.7247190458016817e-09,1.3332832886597966e-08
2013-08-03,104.6,105.8852,102.0,104.95,8342.91897611,866021.178411,103.803139032,2013-08-03,0.004296417393820695,4.96109968315542e-09,1.3400735709614834e-08
2013-08-04,104.9,106.0,103.50108,105.12,6101.207154,639772.273294,104.859949375,2013-08-04,0.0016198189614102798,2.53186802402409e-09,1.274077618386943e-08
2013-08-05,105.12,107.77,105.0,106.72001,14507.9305418,1543737.66765,106.406469427,2013-08-05,0.015220795281582822,9.859703238797772e-09,1.2873329831407315e-08
2013-08-06,106.22002,107.5,105.11111,106.55641,12234.5654344,1301008.13249,106.338728536,2013-08-06,-0.0015329833646005042,1.178304213722728e-09,1.1832350806419346e-08
2013-08-07,106.5564,106.96,105.22,105.98993,6791.44510279,719935.224227,106.006190631,2013-08-07,-0.005316245170046585,7.384338189251232e-09,1.2030118865825669e-08
2013-08-08,105.98992,106.65,100.95969,103.05,23221.2861933,2397802.03014,103.258794977,2013-08-08,-0.027737823772503667,1.156802080565598e-08,1.2289748731987272e-08
2013-08-09,103.07,105.78999,101.935,102.8,10979.3869889,1133150.52593,103.207084974,2013-08-09,-0.002426006792819013,2.1409395639012207e-09,1.1362299655578739e-08
2013-08-10,102.38002,103.89999,102.38001,102.99999,3411.33361023,351636.3703,103.078857267,2013-08-10,0.0019454280155641879,5.53249942235622e-09,1.1426489696267112e-08
2013-08-11,102.99999,105.19,102.7,105.0,7870.90128899,820721.721248,104.272902316,2013-08-11,0.019417574700735463,2.365914560078762e-08,1.2022783633172125e-08
2013-08-12,105.0,108.121,103.5,106.81349,19141.5953855,2030771.26957,106.092059135,2013-08-12,0.017271333333333416,8.50481469387268e-09,1.1824368500044395e-08
2013-08-13,106.98999,109.64,104.5,109.6,17808.4672854,1912320.24787,107.382640922,2013-08-13,0.026087622452931614,1.3641869076055014e-08,1.115036720432287e-08
2013-08-14,109.42519,115.0,108.0,112.56205,49406.6795257,5567652.07409,112.690270375,2013-08-14,0.027026003649635033,4.854111444104968e-09,1.0843326967233525e-08
2013-08-15,112.56206,113.321,108.78,109.99497,14794.8210623,1643457.67223,111.083308498,2013-08-15,-0.02280591016243938,1.3876785844745335e-08,1.0919226981485267e-08
2013-08-16,109.10523,112.3,108.21,108.99438,12567.4761224,1378751.98441,109.707945412,2013-08-16,-0.009096688694037458,6.597770155108892e-09,1.084647356901345e-08
2013-08-17,108.99499,114.0,108.225,112.75,12258.6584747,1373044.64881,112.006109938,2013-08-17,0.03445700594837997,2.5095328093112932e-08,1.1150486908582127e-08
2013-08-18,112.76,114.69,112.0,113.38,9324.88050685,1059845.22958,113.657781331,2013-08-18,0.0055875831485587835,5.272074631852666e-09,1.1037399187882687e-08
2013-08-19,113.395,123.74518,111.771,118.50203,51420.134924,6088398.46928,118.404949312,2013-08-19,0.04517578056094562,7.4199776491120505e-09,1.0333074347489006e-08
2013-08-20,119.0,123.01111,116.817,121.20001,23213.8588757,2803868.52926,120.7842498,2013-08-20,0.022767373689716486,8.119986173433486e-09,9.55379472788889e-09
2013-08-21,121.20003,125.0,119.68162,123.30002,29616.9148976,3637947.81968,122.833449475,2013-08-21,0.01732681375191314,4.762798866487655e-09,9.52110618774092e-09
2013-08-22,123.13496,124.49,120.54,121.99994,12815.3886876,1563933.74381,122.035607497,2013-08-22,-0.010544037219134328,6.7419973901498655e-09,9.106230943194814e-09
2013-08-23,121.99993,122.0,118.444,118.51002,18231.2516196,2180668.60044,119.611568418,2013-08-23,-0.028605915707827334,1.3117956438706656e-08,9.41816814670387e-09
2013-08-24,118.51003,121.39,118.02,119.60255,8370.82050358,1001638.15975,119.658301037,2013-08-24,0.009218882926523841,9.203805622606064e-09,9.412508930024372e-09
2013-08-25,119.60255,122.99,119.14,122.11102,7101.52481065,864221.290203,121.695172973,2013-08-25,0.02097338225648193,2.4268532254690717e-08,9.903296676872784e-09
2013-08-26,122.111,122.96996,119.91611,120.07,10115.2755731,1226894.27614,121.291235941,2013-08-26,-0.016714461970754213,1.3623392248059471e-08,9.950804623876615e-09
2013-08-27,120.1,133.0,120.0,131.295,52815.7304367,6753064.34921,127.860853071,2013-08-27,0.09348713250603802,1.3843660843684173e-08,1.0038494291725693e-08
2013-08-28,130.20501,131.72442,128.02,128.76,11556.0880768,1498911.32744,129.707502874,2013-08-28,-0.01930766594310518,1.2881126181146996e-08,1.0089629255120072e-08
2013-08-29,128.57206,131.2,128.18,129.30034,7362.92437175,950327.421355,129.06929005,2013-08-29,0.00419648959304153,4.415835530724846e-09,9.475414726913769e-09
2013-08-30,129.30033,142.76173,128.56,138.03002,44989.7539018,6130666.31188,136.268056173,2013-08-30,0.06751474899447296,1.1012628246238575e-08,9.73093984151003e-09
2013-08-31,138.03002,148.7,135.89,141.0,30617.8002703,4379539.8553,143.039010531,2013-08-31,0.021516913494615153,4.91305347263274e-09,9.423604754799326e-09
2013-09-01,141.0,147.29,141.0,146.01003,13933.3784661,2012831.97045,144.461156735,2013-09-01,0.035532127659574364,1.7652803702054973e-08,9.954540910007768e-09
2013-09-02,146.01005,148.5,142.11,144.0,10444.5145401,1515953.55361,145.143515076,2013-09-02,-0.013766383035466845,9.081005814910631e-09,1.0091871114399607e-08
2013-09-03,144.0,148.90893,142.2,144.0,15761.4693531,2289067.06184,145.231831536,2013-09-03,0.0,0.0,1.0007475513598804e-08
2013-09-04,144.0,145.8,130.08998,132.51,27617.9571232,3789771.8156,137.221294055,2013-09-04,-0.0797916666666667,2.1054477828511167e-08,1.0380634666589252e-08
2013-09-05,132.51,137.97,127.24164,130.20002,25687.3949957,3388171.05444,131.900142269,2013-09-05,-0.017432495660704816,5.145104949131936e-09,1.0512861357769561e-08
2013-09-06,131.65,133.99999,121.9,121.9,18159.8175497,2306510.21395,127.011750401,2013-09-06,-0.06374822369458921,2.7638387772589825e-08,1.1187996343880844e-08
2013-09-07,122.41,131.02499,121.25,128.99496,13551.300857,1711444.13475,126.293715475,2013-09-07,0.05820311730926986,3.4008190000178946e-08,1.1936001983698278e-08
2013-09-08,128.5,129.86999,124.06,126.31501,7127.43201276,898013.726474,125.994008062,2013-09-08,-0.020775617900110177,2.3135078326346373e-08,1.2635806609113114e-08
2013-09-09,126.31502,137.48007,124.0,133.1,28172.6210461,3713063.36874,131.796873378,2013-09-09,0.053714835631964775,1.4466447323303427e-08,1.2933604872478023e-08
2013-09-10,133.1,136.02,131.375,132.61636,7833.10006064,1046934.16799,133.655150564,2013-09-10,-0.003633658903080428,3.4707615953127776e-09,1.2260658738962196e-08
2013-09-11,132.61636,145.9,127.5,142.1,40468.7775001,5561047.26437,137.415746358,2013-09-11,0.07151184062056903,1.2859419677791656e-08,1.2405812238426161e-08
2013-09-12,142.1,145.51679,137.51,139.35499,19360.4799121,2726354.35827,140.820597973,2013-09-12,-0.019317452498240684,7.085451837778899e-09,1.218726499715029e-08
2013-09-13,138.37013,145.60414,137.82,140.66,18892.2735161,2701141.01674,142.975963927,2013-09-13,0.009364644925883292,3.4669218925805874e-09,1.2141025345432812e-08
2013-09-14,140.66,142.0,136.5,136.7149,8361.59516402,1162873.31447,139.073142344,2013-09-14,-0.028047063841888265,2.4118761255323162e-08,1.2482424525785404e-08
2013-09-15,136.71627,141.0,135.04,138.3002,6197.92329567,852533.922552,137.551544587,2013-09-15,0.011595663676746248,1.3601410301698551e-08,1.2715879197338395e-08
2013-09-16,138.4,142.23,137.9,139.41938,9267.73564567,1295814.54187,139.819972366,2013-09-16,0.008092396106440969,6.245026464020668e-09,1.2087535809701985e-08
2013-09-17,139.01,141.37,138.0,139.15001,8242.27003313,1149306.12152,139.440483859,2013-09-17,-0.0019320843343298977,1.681087656415372e-09,1.1967836243854074e-08
2013-09-18,139.15002,142.0,139.01001,140.41238,8189.60821198,1148501.39074,140.238868699,2013-09-18,0.0090720079718285,7.898996069985813e-09,1.1983803524549867e-08
2013-09-19,140.41234,141.2,131.14,135.05037,19769.4464135,2695293.88691,136.336335907,2013-09-19,-0.038187587162898495,1.4168246122755236e-08,1.2185412189527258e-08
2013-09-20,135.89477,137.28,131.0,133.80726,9923.6707145,1334825.54743,134.50925427,2013-09-20,-0.009204787813613335,6.895873270732441e-09,1.2256514669668754e-08
2013-09-21,133.80726,135.99,132.0,134.38,4441.24753163,594385.985215,133.833113552,2013-09-21,0.0042803357605558645,7.201273022962664e-09,1.2271823857429179e-08
2013-09-22,134.33795,135.0,131.0,134.00001,5570.74042551,739648.902606,132.773894691,2013-09-22,-0.00282772734037795,3.823067039530563e-09,1.1961994210789977e-08
2013-09-23,134.9,135.0,132.0,133.4,4464.49340033,596235.696213,133.550582955,2013-09-23,-0.004477686233008482,7.50992646272032e-09,1.1905531572127117e-08
